customer_id,name,phone,city,state,zipcode,age,gender,marital_status,dependents,education_level,occupation,employment_status,annual_income,credit_score,existing_loans,avg_monthly_expense,vehicle_owner,vehicle_type,budget_per_month,customer_tenure_years,coverage_preferences,risk_tolerance,interest_tags,Segment_ID
CUST_435003,Krystal Woodard,001-798-287-7216x836,Seattle,Washington,98101,24,male,married,1,bachelor,assistant,employed,104929,673,home,9290.91,True,car,272,3.0,['home'],Low,"['family', 'vehicle', 'travel', 'education']",0
CUST_934648,Jose Weiss,001-587-980-8838x606,Dallas,Texas,75202,57,male,married,2,master,engineer,self-employed,79914,706,none,6457.41,True,car,159,5.0,"['travel', 'auto']",High,"['maternity', 'education', 'family', 'vehicle', 'travel']",3
CUST_328008,Michael Thompson,7502578510,New York,New York,10001,61,nonbinary,married,1,bachelor,shop owner,retired,43620,678,none,3328.6,True,car,121,6.4,"['health', 'home']",Low,"['family', 'vehicle', 'education', 'retirement']",3
CUST_511666,Christopher Drake,388-965-5074,Chicago,Illinois,60601,69,male,widowed,1,phd,consultant,retired,33789,579,multiple,2261.31,True,none,223,6.8,"['travel', 'health']",Medium,"['family', 'vehicle', 'retirement']",1
CUST_773859,Michael Romero,9887892653,Dallas,Texas,75203,65,female,married,1,bachelor,retired,retired,58177,676,none,5494.61,False,none,219,6.5,['travel'],High,"['family', 'travel', 'retirement']",2
CUST_627668,Kevin Gordon,+1-498-689-5857,Minneapolis,Minnesota,55419,51,nonbinary,married,3,bachelor,manager,self-employed,74789,681,personal,5190.76,False,none,349,3.5,"['health', 'home']",High,['family'],2
CUST_752938,Rachel Shelton,208-533-5051,Miami,Florida,33125,55,male,married,2,bachelor,manager,employed,51355,738,home,3654.49,True,none,372,3.9,"['travel', 'home']",Low,"['family', 'vehicle', 'travel']",0
CUST_634694,Tyler Dominguez,981.982.8983,New York,New York,10001,27,female,single,0,master,doctor,self-employed,54667,658,none,4221.88,False,none,232,9.5,"['travel', 'home']",High,[],2
CUST_424196,Sheryl Stanley,+1-335-537-8024,San Jose,California,95101,45,nonbinary,married,1,bachelor,engineer,self-employed,38439,800,car,2968.7,False,none,242,6.5,['auto'],High,"['family', 'maternity', 'education']",2
CUST_147197,Kevin Roberts,8534405437,New York,New York,10001,38,nonbinary,divorced,1,bachelor,technician,self-employed,79008,585,none,6557.37,True,none,400,7.8,"['health', 'life']",Medium,"['family', 'vehicle']",3
CUST_796979,Susan Smith,001-409-488-4203x916,New York,New York,10003,54,male,married,2,bachelor,technician,employed,64456,778,none,5417.19,True,car,376,3.7,"['home', 'life']",High,"['family', 'vehicle', 'travel', 'education']",0
CUST_423731,Dana Calderon,711.362.7828x54147,New York,New York,10001,57,nonbinary,divorced,2,bachelor,salesperson,employed,43646,686,personal,3442.45,True,bike,108,9.4,"['home', 'health']",Low,"['family', 'vehicle', 'education']",3
CUST_705597,Jonathon Garcia,2688029645,Chicago,Illinois,60601,41,female,married,1,bachelor,technician,self-employed,40122,751,multiple,3230.51,True,none,391,3.3,"['health', 'travel']",High,"['family', 'vehicle']",3
CUST_614616,Anthony Daniel,2139095525,Seattle,Washington,98101,44,female,married,3,master,engineer,self-employed,46508,704,personal,4523.71,True,none,119,0.8,['life'],High,"['family', 'vehicle', 'education']",3
CUST_728955,Scott Andrade,001-373-643-6423x6302,Minneapolis,Minnesota,55414,39,nonbinary,married,1,master,doctor,employed,75395,768,personal,7121.09,True,none,367,5.2,"['travel', 'life']",Medium,"['family', 'vehicle', 'travel']",0
CUST_417198,Charles Greer,944.219.2777x2721,Chicago,Illinois,60601,22,nonbinary,single,0,bachelor,assistant,employed,72073,676,personal,4908.85,True,bike,153,3.8,"['home', 'life']",High,"['vehicle', 'education']",0
CUST_451878,Willie Thompson,551-726-8776,Miami,Florida,33125,65,male,divorced,1,phd,consultant,retired,21851,634,multiple,1460.96,True,car,394,3.0,['health'],Medium,"['maternity', 'retirement', 'education', 'family', 'vehicle']",3
CUST_316224,Amber Davis,701-266-5171x3815,Chicago,Illinois,60603,49,male,married,2,bachelor,doctor,employed,99657,785,multiple,6917.53,True,bike,381,0.7,"['health', 'travel']",High,"['family', 'vehicle']",0
CUST_664153,Sarah Smith,+1-812-616-9016,San Jose,California,95112,65,nonbinary,married,3,bachelor,shop owner,retired,32992,693,multiple,2608.56,True,none,140,7.0,"['life', 'travel']",Medium,"['family', 'vehicle', 'retirement']",3
CUST_828735,Stephen Lawson,001-760-779-8766x7217,Minneapolis,Minnesota,55401,74,male,married,3,phd,consultant,retired,52689,713,none,5022.66,True,car,396,7.9,"['health', 'auto']",Low,"['maternity', 'retirement', 'education', 'family', 'vehicle']",3
CUST_893179,Jared Mccoy,753-724-1708x1110,Chicago,Illinois,60601,46,male,married,3,bachelor,technician,employed,106059,774,multiple,8126.43,True,none,158,0.9,"['auto', 'travel']",High,"['family', 'vehicle', 'travel']",0
CUST_130553,Gregory Ellison,547-960-6154x631,San Jose,California,95101,59,nonbinary,married,2,bachelor,technician,employed,55418,638,none,5142.43,True,bike,150,3.0,"['health', 'travel']",Low,"['family', 'vehicle', 'education']",0
CUST_308801,Lisa Wilson,415.316.6005x34691,Miami,Florida,33101,32,female,married,2,bachelor,technician,employed,100211,735,car,9828.49,True,none,319,8.8,"['home', 'health']",High,"['family', 'vehicle', 'education']",0
CUST_843206,Benjamin Waller,+1-276-816-9373x2350,Minneapolis,Minnesota,55414,48,female,married,2,master,teacher,employed,102891,664,car,7684.1,True,none,290,7.7,"['travel', 'home']",High,"['family', 'vehicle', 'education']",0
CUST_140960,Ann Barber,582.436.0780,Dallas,Texas,75203,29,nonbinary,married,1,bachelor,doctor,self-employed,70447,692,multiple,5359.2,True,none,211,0.9,['auto'],Low,"['maternity', 'education', 'family', 'vehicle', 'travel']",3
CUST_995542,John Colon,228-941-3682x20509,Minneapolis,Minnesota,55414,72,nonbinary,widowed,2,bachelor,retired,retired,56404,704,car,3927.17,True,car,103,9.8,"['life', 'health']",Medium,"['family', 'vehicle', 'education', 'retirement']",1
CUST_623307,William Brooks,(669)352-2405,New York,New York,10001,64,male,married,3,phd,retired,retired,21989,609,car,1676.52,False,none,395,4.9,['life'],Low,"['family', 'maternity', 'education', 'retirement']",2
CUST_433694,Alexandria Adams,895-540-1505x6347,New York,New York,10001,73,nonbinary,married,1,phd,advisor,retired,27496,653,car,2640.29,True,bike,185,9.5,"['home', 'travel']",Low,"['family', 'vehicle', 'education', 'retirement']",3
CUST_999225,Andrea Robertson,+1-220-911-2161,San Jose,California,95112,39,male,divorced,1,bachelor,salesperson,self-employed,42460,781,multiple,2925.77,True,none,175,3.3,"['travel', 'life']",Low,"['family', 'vehicle']",3
CUST_949137,Tanya Bryan,635-910-6167,Seattle,Washington,98103,41,female,married,1,bachelor,salesperson,self-employed,41195,753,none,3682.89,True,car,227,10.0,"['health', 'life']",Medium,"['family', 'vehicle']",3
CUST_350933,Anita Davis,(487)546-8780,Chicago,Illinois,60602,70,male,married,2,phd,shop owner,retired,23381,696,none,1851.69,True,car,279,8.6,"['life', 'travel']",Low,"['family', 'vehicle', 'retirement']",3
CUST_817775,Denise Alexander,(735)544-8784,Dallas,Texas,75203,74,male,widowed,1,bachelor,retired,retired,48738,714,car,4678.31,True,none,305,6.4,['health'],Medium,"['family', 'vehicle', 'maternity', 'retirement']",1
CUST_951584,William Sanchez,+1-697-827-2151x93270,Minneapolis,Minnesota,55401,22,male,single,0,high_school,student,student,19744,682,home,1376.31,True,bike,351,7.8,['travel'],Medium,"['vehicle', 'education']",3
CUST_868558,Sean Bell,001-374-633-6592x15255,Chicago,Illinois,60603,75,female,divorced,3,phd,consultant,retired,46791,781,multiple,3640.79,True,car,185,3.7,['travel'],Low,"['family', 'vehicle', 'education', 'retirement']",3
CUST_163857,Thomas Richardson,001-627-874-1196,Dallas,Texas,75203,62,nonbinary,widowed,1,phd,shop owner,retired,37518,687,none,3439.44,True,car,262,7.6,['travel'],High,"['family', 'vehicle', 'education', 'retirement']",1
CUST_113734,Christopher Clayton,(997)646-5923,Seattle,Washington,98102,45,male,married,3,bachelor,freelancer,self-employed,37826,713,car,3584.7,False,none,348,7.6,"['health', 'auto']",High,"['family', 'maternity']",2
CUST_710909,Jeff Ochoa,789.536.3378x10905,Chicago,Illinois,60601,25,male,married,2,bachelor,freelancer,self-employed,86105,768,car,6431.6,True,bike,231,7.2,"['life', 'travel']",Medium,"['family', 'vehicle', 'travel', 'education']",3
CUST_517962,Destiny Cordova,+1-257-453-0766x03426,Seattle,Washington,98102,43,male,married,2,master,engineer,employed,52999,653,personal,5291.42,True,car,266,3.4,['life'],High,"['family', 'vehicle', 'travel']",0
CUST_361762,Carla Nelson,+1-792-846-8194x680,New York,New York,10003,48,male,married,2,bachelor,freelancer,self-employed,47990,793,multiple,3434.58,True,bike,195,4.6,"['travel', 'auto']",Medium,"['family', 'vehicle', 'maternity']",3
CUST_539240,Taylor Terry,001-894-927-7036x1096,Miami,Florida,33101,58,nonbinary,divorced,1,master,freelancer,self-employed,80810,608,home,6366.48,True,bike,140,5.9,['travel'],Medium,"['family', 'vehicle', 'maternity']",3
CUST_245427,Christopher Huynh,712.681.1471,New York,New York,10001,56,nonbinary,married,1,master,technician,employed,41379,797,home,2839.97,False,none,108,1.5,['health'],High,"['family', 'maternity', 'education']",2
CUST_366435,Jason Rodriguez,+1-381-497-7322x64781,Dallas,Texas,75201,35,nonbinary,married,2,master,freelancer,self-employed,57923,677,personal,4793.62,True,bike,362,1.7,"['life', 'health']",Low,"['family', 'vehicle', 'education']",3
CUST_179762,Bianca White,(740)900-8061x262,New York,New York,10003,69,nonbinary,widowed,1,master,advisor,retired,57430,685,home,5588.63,True,none,255,7.1,"['auto', 'home']",High,"['maternity', 'retirement', 'education', 'family', 'vehicle', 'travel']",1
CUST_809348,Jorge Barron DVM,(212)868-4950x886,Minneapolis,Minnesota,55401,48,male,divorced,3,master,teacher,employed,44921,586,personal,4030.03,False,none,145,8.7,['travel'],Medium,"['family', 'maternity', 'education']",2
CUST_760271,Rachel Oneal,317.967.7523,Seattle,Washington,98102,37,female,single,0,master,technician,employed,109634,672,multiple,8508.96,True,none,258,0.9,['auto'],High,"['vehicle', 'travel']",0
CUST_474555,Jodi Powell,+1-805-404-5849x3505,San Jose,California,95110,56,male,divorced,3,master,doctor,employed,82738,637,car,6601.95,False,none,237,1.5,['health'],High,"['family', 'maternity']",2
CUST_843587,Wyatt Carroll,8627932941,Minneapolis,Minnesota,55414,46,nonbinary,divorced,1,master,teacher,employed,43249,663,none,3224.46,False,none,112,7.2,"['auto', 'health']",Medium,['family'],2
CUST_398348,Wesley Johnson,001-442-626-9440,San Jose,California,95101,32,nonbinary,married,1,bachelor,engineer,self-employed,53438,691,multiple,3847.66,True,car,100,7.1,['health'],Medium,"['family', 'vehicle', 'education']",3
CUST_591463,Jennifer Miller,+1-324-541-1173x48194,Chicago,Illinois,60603,40,female,married,1,master,engineer,employed,48028,757,multiple,4397.17,True,car,298,5.9,"['life', 'home']",Low,"['family', 'vehicle', 'education']",0
CUST_404449,Teresa Dawson,+1-610-247-8745x9148,Dallas,Texas,75203,44,female,widowed,1,bachelor,doctor,employed,102239,712,personal,7286.93,True,car,303,5.6,"['home', 'health']",Low,"['family', 'vehicle']",0
CUST_415382,Stacy Schwartz,001-537-773-1205x92944,Minneapolis,Minnesota,55401,72,nonbinary,divorced,2,bachelor,consultant,retired,52796,718,car,3566.22,True,none,262,4.4,"['home', 'travel']",High,"['family', 'vehicle', 'maternity', 'retirement']",3
CUST_926535,Alexis Franco,+1-884-264-5787x35949,Minneapolis,Minnesota,55414,47,nonbinary,divorced,2,bachelor,freelancer,employed,86896,634,none,7873.23,False,none,262,1.9,"['life', 'home']",High,['family'],2
CUST_773752,Jesse Barron,696.976.5798x866,Dallas,Texas,75203,48,female,married,3,bachelor,technician,employed,101257,647,multiple,7918.0,False,none,160,4.3,['auto'],Low,['family'],2
CUST_604470,Edward Jones,001-450-249-2418x321,Dallas,Texas,75202,62,male,married,3,bachelor,shop owner,retired,33815,807,car,2650.47,True,car,135,8.8,['auto'],Medium,"['family', 'vehicle', 'education', 'retirement']",3
CUST_927514,Thomas Tate,932.663.4825x84518,Minneapolis,Minnesota,55414,54,male,married,3,master,salesperson,self-employed,70136,655,multiple,4806.71,True,bike,277,4.1,"['life', 'travel']",Low,"['maternity', 'education', 'family', 'vehicle', 'travel']",3
CUST_935106,Jared James,357.948.5920,Seattle,Washington,98101,32,nonbinary,married,1,master,salesperson,self-employed,33371,799,personal,2970.81,True,car,386,3.0,"['home', 'life']",High,"['family', 'maternity', 'vehicle', 'education']",3
CUST_194537,Julian Gray,4257279520,Minneapolis,Minnesota,55419,44,nonbinary,divorced,2,master,salesperson,employed,88479,685,car,6072.38,True,bike,390,4.1,"['home', 'health']",Medium,"['family', 'vehicle', 'travel']",0
CUST_712758,Stephanie Perez,001-995-895-3542x499,New York,New York,10002,33,female,married,2,bachelor,salesperson,self-employed,64531,700,multiple,5546.33,True,car,268,8.4,['health'],Medium,"['family', 'vehicle', 'travel', 'maternity']",3
CUST_680862,Edward Johnson,561-325-2929,Dallas,Texas,75203,35,female,single,0,bachelor,engineer,employed,97544,764,multiple,6876.94,True,car,146,7.6,"['travel', 'life']",Medium,['vehicle'],0
CUST_257171,Jennifer Ross,001-714-657-2538x18459,New York,New York,10003,67,male,married,2,phd,shop owner,retired,35053,776,car,2422.97,True,bike,139,7.1,"['auto', 'health']",Medium,"['family', 'vehicle', 'maternity', 'retirement']",3
CUST_673393,Kathryn Petersen MD,955.899.5619x176,Seattle,Washington,98101,30,female,single,0,bachelor,technician,self-employed,80022,693,multiple,6841.46,True,bike,297,8.5,"['life', 'health']",High,['vehicle'],3
CUST_181025,Laura Fields,637.756.2912,San Jose,California,95101,40,male,married,3,bachelor,manager,employed,106280,676,none,8498.85,True,bike,395,3.2,['travel'],Medium,"['family', 'vehicle', 'travel']",0
CUST_789271,Michelle Murphy,001-322-317-0930x77172,San Jose,California,95112,71,male,divorced,1,phd,shop owner,retired,20389,696,personal,1406.8,False,none,314,1.4,"['auto', 'travel']",High,"['family', 'maternity', 'retirement']",2
CUST_817457,John Nguyen,601-563-2117x6313,Miami,Florida,33125,26,nonbinary,married,1,bachelor,teacher,self-employed,50561,720,home,4888.78,True,bike,203,3.9,"['travel', 'health']",Low,"['family', 'vehicle', 'travel', 'education']",3
CUST_704013,Evan Salas,+1-216-324-0013x557,Seattle,Washington,98102,57,nonbinary,divorced,2,master,freelancer,employed,53245,753,home,3917.11,True,none,371,3.5,"['auto', 'health']",Medium,"['family', 'maternity', 'vehicle', 'education']",0
CUST_193768,Jeffrey Morris,597.670.1584,Chicago,Illinois,60601,45,female,widowed,2,bachelor,engineer,self-employed,88871,700,none,6337.92,True,car,122,9.4,"['life', 'health']",High,"['family', 'vehicle', 'education']",3
CUST_532650,Jennifer Frederick,274.873.1766x41812,Minneapolis,Minnesota,55414,30,female,married,2,master,manager,self-employed,75896,737,personal,5435.61,True,bike,155,9.6,"['travel', 'auto']",Low,"['family', 'vehicle', 'travel']",3
CUST_345269,Sharon Daniel,+1-916-724-2364x3962,Seattle,Washington,98103,64,male,married,3,master,advisor,retired,25602,798,none,2388.34,True,none,177,5.1,"['health', 'home']",High,"['family', 'vehicle', 'retirement']",3
CUST_613716,Alexander Stewart,001-758-895-6422x03939,New York,New York,10001,47,female,married,3,master,freelancer,self-employed,34551,722,car,3082.25,True,car,102,7.1,['life'],Medium,"['family', 'vehicle', 'maternity']",3
CUST_220771,Casey Conway,989.275.0628,Dallas,Texas,75203,21,male,single,0,high_school,intern,employed,112227,718,car,9574.17,True,bike,193,6.7,"['travel', 'life']",Low,"['vehicle', 'education']",0
CUST_243691,Danielle Walters,001-988-380-6828x109,Minneapolis,Minnesota,55419,52,nonbinary,married,1,master,doctor,employed,88279,608,car,8256.91,True,bike,110,7.5,"['health', 'auto']",Medium,"['family', 'maternity', 'vehicle', 'education']",0
CUST_662804,Adrian Strickland,(292)653-4354x557,San Jose,California,95101,23,nonbinary,single,0,high_school,assistant,employed,115426,550,personal,11156.93,True,bike,266,0.5,"['life', 'home']",Low,"['vehicle', 'travel', 'education']",0
CUST_552273,Garrett Petty,205-287-7434,New York,New York,10001,41,male,married,3,master,manager,employed,52241,723,car,4906.9,True,none,235,2.0,['travel'],Medium,"['maternity', 'education', 'family', 'vehicle', 'travel']",0
CUST_135195,Matthew Day,+1-214-962-9625x18140,Miami,Florida,33101,69,male,married,1,master,advisor,retired,52736,694,multiple,4002.28,True,bike,198,7.8,['travel'],Low,"['family', 'vehicle', 'maternity', 'retirement']",3
CUST_450478,Sherry Taylor,(594)605-0101x553,San Jose,California,95112,68,male,divorced,1,master,retired,retired,38020,669,car,3433.89,False,none,334,8.4,['life'],Low,"['family', 'retirement']",2
CUST_404913,Susan Rosario,236.576.1113,Minneapolis,Minnesota,55401,43,female,divorced,2,bachelor,engineer,self-employed,54635,714,personal,5271.22,False,none,324,4.9,"['home', 'auto']",High,"['family', 'travel']",2
CUST_580816,Brooke Williams,470-436-2255,Dallas,Texas,75201,43,nonbinary,married,1,bachelor,doctor,employed,51853,696,home,4949.92,True,none,289,5.4,['home'],High,"['family', 'vehicle', 'maternity']",0
CUST_269296,Patrick Becker,001-982-270-0067x23137,Seattle,Washington,98101,60,male,married,3,phd,advisor,retired,44261,767,home,3341.72,True,bike,230,4.6,['auto'],Medium,"['family', 'vehicle', 'education', 'retirement']",3
CUST_387663,Theresa Sweeney,+1-510-369-4601x3886,San Jose,California,95101,48,male,divorced,1,bachelor,teacher,self-employed,43765,705,none,4003.18,True,none,247,0.6,['health'],Medium,"['family', 'maternity', 'vehicle', 'education']",3
CUST_839194,Sarah Knight,001-205-356-4255x2709,Dallas,Texas,75201,72,male,married,3,phd,consultant,retired,24672,655,personal,1978.9,True,car,201,3.0,"['life', 'health']",Medium,"['family', 'vehicle', 'retirement']",3
CUST_762036,Krista Huffman,+1-697-371-8111x177,Chicago,Illinois,60602,35,female,divorced,1,bachelor,salesperson,self-employed,74474,759,multiple,6291.16,True,none,247,5.8,"['auto', 'home']",Medium,"['family', 'vehicle', 'travel', 'education']",3
CUST_292767,Kayla Miles,758-511-7766x38056,Miami,Florida,33130,68,nonbinary,married,1,bachelor,consultant,retired,20202,686,personal,1612.01,True,bike,175,2.6,['home'],High,"['maternity', 'retirement', 'education', 'family', 'vehicle']",3
CUST_547173,Jennifer Gibson,001-204-405-2105,Miami,Florida,33125,67,female,widowed,2,phd,advisor,retired,41117,731,personal,2891.63,False,none,296,6.9,"['home', 'travel']",Low,"['family', 'maternity', 'education', 'retirement']",1
CUST_402945,Douglas Jones,001-763-854-0634x102,Miami,Florida,33101,37,nonbinary,married,1,bachelor,salesperson,self-employed,37331,671,home,2617.76,True,car,249,7.2,"['home', 'auto']",High,"['family', 'vehicle', 'education']",3
CUST_798441,Jacob Richardson,541.672.2277x960,Miami,Florida,33125,30,female,married,2,master,freelancer,employed,97668,661,car,6656.73,True,bike,239,6.4,['auto'],High,"['maternity', 'education', 'family', 'vehicle', 'travel']",0
CUST_691667,Heather Hodge,997-373-7485x9907,Minneapolis,Minnesota,55414,29,male,married,2,master,teacher,self-employed,54640,705,none,4345.31,True,bike,280,0.6,['auto'],High,"['family', 'vehicle', 'travel', 'education']",3
CUST_915200,Gerald Acosta,(654)871-8988x0856,Minneapolis,Minnesota,55401,49,female,married,1,master,teacher,self-employed,80572,700,none,5436.48,True,car,179,4.1,"['travel', 'life']",Low,"['family', 'maternity', 'vehicle', 'education']",3
CUST_746128,Anna Kelley,001-686-730-6683,New York,New York,10002,28,female,single,0,master,freelancer,self-employed,59967,728,home,5167.39,True,car,289,3.7,"['home', 'life']",High,"['vehicle', 'travel']",3
CUST_824470,Brandon Kelly,001-603-785-3119x9375,New York,New York,10003,51,male,married,2,bachelor,technician,employed,75712,683,none,6862.33,True,bike,171,8.4,['home'],Medium,"['family', 'vehicle']",0
CUST_186607,James Sexton,+1-383-231-6024x96137,Miami,Florida,33101,56,nonbinary,married,3,master,freelancer,self-employed,59978,589,none,4975.94,True,none,264,5.0,"['auto', 'life']",High,"['family', 'vehicle', 'maternity']",3
CUST_304645,Andre Bass,001-533-633-0198x8061,San Jose,California,95112,69,nonbinary,widowed,3,phd,retired,retired,36647,674,car,3591.4,True,bike,311,7.4,['travel'],Low,"['family', 'vehicle', 'retirement']",1
CUST_392024,Joshua Rowland,535-909-9519x6556,Chicago,Illinois,60603,23,female,single,0,high_school,intern,employed,98178,747,multiple,8231.53,True,car,262,2.9,['home'],Low,"['vehicle', 'travel', 'education']",0
CUST_169861,Ryan Chen,7874930376,Chicago,Illinois,60601,65,male,married,3,phd,consultant,retired,38453,682,home,2941.57,False,none,234,2.9,"['travel', 'auto']",High,"['family', 'education', 'retirement']",2
CUST_781324,Thomas Meyers,635-491-0933x49630,New York,New York,10003,39,male,married,1,master,doctor,employed,76244,685,none,6611.31,True,none,156,9.6,"['life', 'health']",High,"['family', 'vehicle', 'travel', 'maternity']",0
CUST_668210,Shawn Rodriguez,241.674.5010,Minneapolis,Minnesota,55414,36,male,single,0,master,doctor,employed,78264,759,personal,6025.9,True,none,182,3.5,['health'],Low,"['vehicle', 'travel']",0
CUST_104738,Charles Terry DDS,431-590-3791x21824,San Jose,California,95110,41,male,married,2,bachelor,engineer,self-employed,32634,657,personal,3067.23,False,none,166,4.1,['home'],High,"['family', 'education']",2
CUST_109047,Jennifer Macias,412-831-3534,Chicago,Illinois,60601,31,female,single,0,bachelor,technician,employed,55288,607,multiple,5498.34,True,bike,398,8.4,['auto'],Medium,"['vehicle', 'travel']",0
CUST_708243,Jeremiah Vaughn,581-769-7838x66352,Miami,Florida,33130,33,female,married,1,bachelor,technician,self-employed,78970,690,personal,6818.79,False,none,245,5.9,"['travel', 'home']",High,"['family', 'education']",2
CUST_961389,Jennifer Harrington,440.628.2156x9877,Miami,Florida,33101,25,female,married,3,bachelor,salesperson,self-employed,75497,670,personal,5662.44,True,none,210,2.3,"['life', 'health']",High,"['family', 'vehicle', 'travel']",3
CUST_131886,Jason Sandoval,(370)327-3930,Miami,Florida,33125,44,nonbinary,divorced,1,master,doctor,self-employed,63181,642,none,4443.51,True,car,318,2.6,"['auto', 'travel']",High,"['family', 'vehicle', 'travel', 'maternity']",3
CUST_392225,Anna Camacho,571-430-4145,Seattle,Washington,98102,37,male,married,3,bachelor,engineer,employed,74767,689,car,6866.38,True,none,221,8.1,['life'],Low,"['family', 'vehicle', 'travel', 'education']",0
CUST_116052,Cheryl Bowman MD,6117478047,Minneapolis,Minnesota,55414,51,female,widowed,1,bachelor,technician,self-employed,44666,729,none,4143.7,False,none,269,5.5,['health'],High,['family'],1
CUST_429798,Sara Gomez,(612)522-0608,Miami,Florida,33125,61,male,married,3,bachelor,shop owner,retired,36035,699,personal,3028.94,True,car,257,6.4,"['life', 'auto']",High,"['family', 'vehicle', 'retirement']",3
CUST_762039,Melinda Olson,765.442.8796,Seattle,Washington,98103,20,male,single,0,high_school,student,student,15841,718,home,1501.51,False,none,303,5.4,"['travel', 'home']",Medium,['education'],2
CUST_494862,Matthew Soto,(287)439-3286x083,New York,New York,10001,67,male,married,2,bachelor,retired,retired,30969,808,none,2477.0,True,none,208,6.2,['health'],Medium,"['family', 'vehicle', 'education', 'retirement']",3
CUST_467638,Kristi Johnson,531.442.0532x4221,Dallas,Texas,75203,71,male,married,1,phd,advisor,retired,32188,679,multiple,2295.52,True,bike,362,9.0,"['health', 'travel']",Low,"['family', 'vehicle', 'education', 'retirement']",3
CUST_921276,Justin Williams,7026840873,Miami,Florida,33101,28,male,married,3,master,freelancer,employed,47400,716,none,3599.39,False,none,239,2.4,['travel'],Low,"['family', 'education']",2
CUST_720872,Karla Cunningham,001-601-368-7507,San Jose,California,95110,74,male,divorced,1,bachelor,shop owner,retired,50654,669,multiple,4459.79,True,car,338,3.8,['life'],Medium,"['family', 'vehicle', 'travel', 'retirement']",3
CUST_130094,Alejandro Butler,667-715-9874x87517,Dallas,Texas,75203,58,female,divorced,2,bachelor,freelancer,self-employed,66051,649,multiple,6411.93,True,bike,352,4.2,"['health', 'home']",Low,"['maternity', 'education', 'family', 'vehicle', 'travel']",3
CUST_839560,Yolanda Wang,001-638-396-7481x370,Miami,Florida,33101,64,male,married,3,bachelor,consultant,retired,37518,664,personal,3168.81,False,none,242,1.4,['travel'],High,"['family', 'education', 'retirement']",2
CUST_639433,Christopher Cook,288.683.6409,New York,New York,10002,50,nonbinary,divorced,2,bachelor,doctor,self-employed,81295,671,none,7326.97,True,car,166,5.2,"['life', 'health']",High,"['family', 'vehicle', 'travel']",3
CUST_883490,Jennifer Kim,463-697-3071,San Jose,California,95112,72,female,widowed,3,phd,shop owner,retired,30127,721,car,2177.49,True,none,204,1.2,['life'],Medium,"['family', 'vehicle', 'retirement']",1
CUST_928587,Luke Ortiz,397-391-7327x0214,New York,New York,10002,46,male,married,3,master,manager,employed,112082,840,home,7532.71,False,none,268,2.4,['health'],Medium,"['family', 'travel', 'education']",2
CUST_151981,Arthur Barrett,+1-937-214-7760x289,San Jose,California,95112,73,male,widowed,2,bachelor,retired,retired,43402,657,multiple,3218.48,False,none,271,0.9,"['travel', 'home']",Low,"['family', 'education', 'retirement']",1
CUST_514550,Michael Little,389-287-1496x949,Miami,Florida,33130,57,male,married,3,bachelor,manager,self-employed,33183,675,none,3250.63,True,none,151,1.5,['life'],Low,"['family', 'maternity', 'vehicle', 'education']",3
CUST_406324,Sheila Wolfe,8837010910,Minneapolis,Minnesota,55414,34,female,single,0,bachelor,manager,employed,92684,696,none,7179.94,True,none,357,1.1,"['travel', 'life']",High,"['vehicle', 'travel']",0
CUST_703049,Michael Parker,(238)418-9135x77763,Seattle,Washington,98102,58,female,divorced,3,bachelor,freelancer,employed,60493,723,multiple,5459.33,False,none,326,6.0,['auto'],Medium,"['family', 'travel', 'maternity']",2
CUST_438706,Erin Foster,+1-585-852-2130x2557,Minneapolis,Minnesota,55419,36,nonbinary,single,0,bachelor,doctor,employed,63205,715,home,5085.6,False,none,127,8.0,"['travel', 'health']",Medium,[],2
CUST_897473,Shane Gross,+1-376-924-2075x918,Seattle,Washington,98101,26,female,divorced,2,bachelor,engineer,employed,53683,777,personal,3704.1,True,bike,153,1.8,['health'],Medium,"['family', 'vehicle', 'travel', 'education']",0
CUST_292444,Jessica Hayes,669.655.3786x20451,Miami,Florida,33125,63,male,widowed,2,phd,advisor,retired,33788,554,personal,2307.8,True,none,235,6.3,['travel'],Low,"['family', 'vehicle', 'education', 'retirement']",1
CUST_287216,Christopher Brooks,834-617-2986,Chicago,Illinois,60603,25,female,married,2,master,technician,employed,106479,556,personal,8142.24,True,none,273,2.9,"['life', 'travel']",High,"['family', 'vehicle', 'travel', 'education']",0
CUST_223723,Ryan Tyler,247.861.5489,Dallas,Texas,75203,29,female,single,0,bachelor,engineer,employed,82015,670,none,5786.19,True,bike,372,5.9,['life'],Low,['vehicle'],0
CUST_564335,Kenneth Morales,728-389-8904x28502,Dallas,Texas,75201,25,female,married,2,bachelor,doctor,employed,51961,765,personal,3527.41,True,bike,329,7.5,['auto'],Low,"['family', 'vehicle', 'travel']",0
CUST_632686,Carrie Williams,502-677-4621x54824,Seattle,Washington,98103,45,female,divorced,3,bachelor,freelancer,employed,75951,606,car,5487.7,True,car,372,2.6,"['life', 'health']",Low,"['family', 'vehicle', 'travel', 'maternity']",0
CUST_281685,Brandi Garcia,001-403-248-0305,Seattle,Washington,98102,28,nonbinary,married,3,master,manager,self-employed,49411,550,home,4619.2,False,none,207,9.7,['life'],Medium,"['family', 'maternity', 'education']",2
